time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
0.446416,446416,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.448472,448472,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,0.00486175
0.450528,450528,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.452584,452584,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.454664,454664,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.456728,456728,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,0.00486175
0.458792,458792,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.460848,460848,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.462908,462908,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.464976,464976,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.467040,467040,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.469104,469104,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.471168,471168,-0.00363360,0.07816723,0.07184513,-0.21301441,-0.00178329,-0.00327213
0.473232,473232,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.475296,475296,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.477360,477360,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.479424,479424,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.481488,481488,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.483552,483552,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.485616,485616,-0.00363360,0.07816723,0.07184513,0.27235047,-0.00178329,-0.00327213
0.487680,487680,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.489744,489744,0.00450070,0.07816723,-0.17078613,0.27235047,0.00633943,-0.00327213
0.491808,491808,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.493872,493872,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.495936,495936,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.498000,498000,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.500060,500060,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.502120,502120,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,0.00486175
0.504176,504176,-0.00363360,-0.16593757,0.07184513,-0.21301441,-0.00178329,-0.00327213
0.506232,506232,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.508288,508288,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,0.00486175
0.510344,510344,-0.00363360,0.07816723,0.07184513,-0.21301441,-0.00178329,-0.00327213
0.512404,512404,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.514464,514464,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.516520,516520,0.00450070,0.07816723,0.07184513,0.02966803,0.00633943,0.00486175
0.518576,518576,0.00450070,0.07816723,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.520632,520632,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.522688,522688,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.524744,524744,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.526800,526800,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.528856,528856,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.530912,530912,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.532968,532968,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.535024,535024,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
