time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
191.470504,191470504,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.472784,191472784,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.475056,191475056,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.477324,191477324,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.479588,191479588,0.07032734,19.11239955,11.28892446,11.02952183,0.00798164,0.01612842
191.481864,191481864,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.01612842
191.484136,191484136,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.486408,191486408,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.488676,191488676,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.490952,191490952,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.493232,191493232,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.495504,191495504,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.497776,191497776,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.50004,191500040,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.01612842
191.502304,191502304,0.07032734,19.11239955,11.76247797,11.02952183,0.01609303,0.01612842
191.504584,191504584,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.506856,191506856,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.509124,191509124,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.511384,191511384,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.513664,191513664,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.515936,191515936,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.01612842
